school,user_uid,item_id,item_name,submission,n_attempts,rowsum_recv,rowsum_poss,submission_grade,classification,flag
Central Florida Preparatory School,138600376,8087335627,Test Topic 2: Civilizations and Peoples of the Fertile Crescent,1,2,0.00,8.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124866004,8087335627,Test Topic 2: Civilizations and Peoples of the Fertile Crescent,1,2,0.00,12.00,8.00,matches_neither,""
Central Florida Preparatory School,124292910,8087335627,Test Topic 2: Civilizations and Peoples of the Fertile Crescent,1,2,0.00,5.00,10.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,95720286,8087335627,Test Topic 2: Civilizations and Peoples of the Fertile Crescent,1,2,2.00,14.00,7.00,matches_neither,""
Central Florida Preparatory School,131942372,8087335627,Test Topic 2: Civilizations and Peoples of the Fertile Crescent,1,2,1.00,14.00,5.00,matches_neither,""
Central Florida Preparatory School,138600396,8087335627,Test Topic 2: Civilizations and Peoples of the Fertile Crescent,1,2,1.00,14.00,5.00,matches_neither,""
Central Florida Preparatory School,131942361,8087335627,Test Topic 2: Civilizations and Peoples of the Fertile Crescent,1,2,3.00,7.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131942351,8087335627,Test Topic 2: Civilizations and Peoples of the Fertile Crescent,1,2,0.00,11.00,9.00,matches_neither,""
Central Florida Preparatory School,103685335,8087335627,Test Topic 2: Civilizations and Peoples of the Fertile Crescent,1,2,0.00,9.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600397,8087335627,Test Topic 2: Civilizations and Peoples of the Fertile Crescent,1,2,2.00,13.00,6.00,matches_neither,""
Central Florida Preparatory School,132736073,8087335627,Test Topic 2: Civilizations and Peoples of the Fertile Crescent,1,2,3.00,14.00,4.00,matches_neither,""
Central Florida Preparatory School,117468529,8087371742,Test Topic 2: European Colonization of North America (1500-1750),1,2,0.00,6.00,14.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903191,8087369264,Test Topic 2: European Colonization of North America (1500-1750),1,2,2.00,6.00,16.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,123599622,8087371742,Test Topic 2: European Colonization of North America (1500-1750),1,2,0.00,7.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600395,8087369264,Test Topic 2: European Colonization of North America (1500-1750),1,2,0.00,4.00,15.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124866003,8087371742,Test Topic 2: European Colonization of North America (1500-1750),1,2,0.00,3.00,17.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,74260688,8087369264,Test Topic 2: European Colonization of North America (1500-1750),1,2,0.00,7.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124865505,8087369264,Test Topic 2: European Colonization of North America (1500-1750),1,2,12.00,14.00,17.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833906,8087369264,Test Topic 2: European Colonization of North America (1500-1750),1,2,0.00,3.00,17.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131837770,8087369264,Test Topic 2: European Colonization of North America (1500-1750),1,2,0.00,6.00,14.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124865992,8087371742,Test Topic 2: European Colonization of North America (1500-1750),1,2,0.00,8.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124865998,8087369264,Test Topic 2: European Colonization of North America (1500-1750),1,2,0.00,8.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903219,8087369264,Test Topic 2: European Colonization of North America (1500-1750),1,2,2.00,7.00,15.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903205,8087369264,Test Topic 2: European Colonization of North America (1500-1750),1,2,0.00,4.00,16.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,117468530,8087371742,Test Topic 2: European Colonization of North America (1500-1750),1,2,2.00,7.00,14.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124865996,8087371742,Test Topic 2: European Colonization of North America (1500-1750),1,2,1.00,5.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833911,8087369264,Test Topic 2: European Colonization of North America (1500-1750),1,2,1.00,5.00,16.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903200,8087371742,Test Topic 2: European Colonization of North America (1500-1750),1,2,0.00,3.00,17.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,93859323,8087369264,Test Topic 2: European Colonization of North America (1500-1750),1,2,0.00,8.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600381,8087371742,Test Topic 2: European Colonization of North America (1500-1750),1,2,0.00,9.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833925,8087341078,Test Topic 2: You and Your Government,1,2,7.00,14.00,9.00,matches_neither,""
Central Florida Preparatory School,109443531,8087341078,Test Topic 2: You and Your Government,1,2,0.00,6.00,14.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600385,8087341078,Test Topic 2: You and Your Government,1,2,1.00,11.00,10.00,matches_neither,""
Central Florida Preparatory School,116903188,8087339728,Test Topic 2: You and Your Government,1,2,0.00,9.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833917,8087341078,Test Topic 2: You and Your Government,1,2,1.00,14.00,6.00,matches_neither,""
Central Florida Preparatory School,101766099,8087339728,Test Topic 2: You and Your Government,1,2,0.00,7.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124292892,8087339728,Test Topic 2: You and Your Government,1,2,0.00,11.00,9.00,matches_neither,""
Central Florida Preparatory School,131833923,8087341078,Test Topic 2: You and Your Government,1,2,0.00,13.00,7.00,matches_neither,""
Central Florida Preparatory School,131833916,8087341078,Test Topic 2: You and Your Government,1,2,0.00,5.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600398,8087339728,Test Topic 2: You and Your Government,1,2,3.00,14.00,9.00,matches_neither,""
Central Florida Preparatory School,131833927,8087339728,Test Topic 2: You and Your Government,1,2,0.00,13.00,6.00,matches_neither,""
Central Florida Preparatory School,131833921,8087339728,Test Topic 2: You and Your Government,1,2,0.00,5.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600384,8087339728,Test Topic 2: You and Your Government,1,2,2.00,4.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903216,8087339728,Test Topic 2: You and Your Government,1,2,2.00,7.00,14.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138792244,8087341078,Test Topic 2: You and Your Government,1,2,0.00,5.00,10.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600382,8087339728,Test Topic 2: You and Your Government,1,2,2.00,12.00,3.00,matches_neither,""
Central Florida Preparatory School,138600400,8087341078,Test Topic 2: You and Your Government,1,2,2.00,6.00,10.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903204,8087341078,Test Topic 2: You and Your Government,1,2,0.00,6.00,14.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833920,8087339728,Test Topic 2: You and Your Government,1,2,5.00,15.00,8.00,matches_neither,""
Central Florida Preparatory School,131833913,8087341078,Test Topic 2: You and Your Government,1,2,0.00,4.00,16.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833914,8087339728,Test Topic 2: You and Your Government,1,2,0.00,8.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833912,8087341078,Test Topic 2: You and Your Government,1,2,0.00,3.00,17.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131837769,8087339728,Test Topic 2: You and Your Government,1,2,0.00,12.00,7.00,matches_neither,""
Central Florida Preparatory School,131833908,8087339728,Test Topic 2: You and Your Government,1,2,0.00,10.00,10.00,matches_neither,""
Central Florida Preparatory School,138600378,8087341078,Test Topic 2: You and Your Government,1,2,0.00,8.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833928,8087339728,Test Topic 2: You and Your Government,1,2,0.00,4.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124292916,8087341078,Test Topic 2: You and Your Government,1,2,1.00,6.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138948899,8087341078,Test Topic 2: You and Your Government,1,2,1.00,7.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,120103762,8087341078,Test Topic 2: You and Your Government,1,2,4.00,16.00,6.00,matches_neither,""
Central Florida Preparatory School,131833905,8087341078,Test Topic 2: You and Your Government,1,2,0.00,3.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600391,8087339728,Test Topic 2: You and Your Government,1,2,3.00,11.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600379,8087341078,Test Topic 2: You and Your Government,1,2,0.00,10.00,8.00,matches_neither,""
Central Florida Preparatory School,124292876,8087339728,Test Topic 2: You and Your Government,1,2,3.00,5.00,15.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,125369109,8337186770,The Big Outdoors: Module 7 Assessment,1,2,6.00,9.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,134480621,8337186770,The Big Outdoors: Module 7 Assessment,1,2,0.00,3.00,14.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,118931468,7779943180,Time to Grow!: Weekly Assessment: Week 1,1,2,8.00,8.00,32.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,132502380,7779943180,Time to Grow!: Weekly Assessment: Week 1,1,2,8.00,16.00,40.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124292902,7787866945,Time to Grow!: Weekly Assessment: Week 2,1,2,1.00,6.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,113540701,7787866945,Time to Grow!: Weekly Assessment: Week 2,1,2,0.50,6.00,9.50,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,104541345,7787866945,Time to Grow!: Weekly Assessment: Week 2,1,2,2.00,4.00,10.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,95720333,7780237758,Time to Grow!: Weekly Assessment: Week 3,1,2,1.00,4.00,8.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,109877348,7791692190,Time to Grow!: Weekly Assessment: Week 3,1,2,1.00,5.00,9.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,95720277,7791692190,Time to Grow!: Weekly Assessment: Week 3,1,2,0.00,4.00,9.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,133432639,7799001172,Time to Grow!: Weekly Assessment: Week 3,1,2,1.00,2.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,118931440,7799001172,Time to Grow!: Weekly Assessment: Week 3,1,2,0.00,4.00,9.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,113540701,7799001172,Time to Grow!: Weekly Assessment: Week 3,1,2,1.00,4.00,9.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131942386,7780237758,Time to Grow!: Weekly Assessment: Week 3,1,2,0.00,6.00,5.00,matches_neither,""
Central Florida Preparatory School,118931502,7791692190,Time to Grow!: Weekly Assessment: Week 3,1,2,0.00,4.00,9.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,109875268,7780237758,Time to Grow!: Weekly Assessment: Week 3,1,2,0.00,8.00,4.00,matches_neither,""
Central Florida Preparatory School,132489834,8057835840,Topic 1,1,2,10.00,14.00,31.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138555762,8057835840,Topic 1,1,2,10.00,20.00,25.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124321293,8057835840,Topic 1,1,2,10.00,18.00,27.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,133245810,8057835840,Topic 1,1,2,10.00,23.00,22.00,matches_neither,""
Central Florida Preparatory School,118305521,8057835840,Topic 1,1,2,10.00,21.00,24.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,134679732,8057835840,Topic 1,1,2,10.00,16.00,29.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,93860189,8057835840,Topic 1,1,2,10.00,20.00,25.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833921,8331695850,Topic 10: The United States and the World: Make Decisions,1,2,4.00,9.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833925,8331697612,Topic 10: The United States and the World: Make Decisions,1,2,2.00,5.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138792244,8331697612,Topic 10: The United States and the World: Make Decisions,1,2,0.00,6.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833912,8331697612,Topic 10: The United States and the World: Make Decisions,1,2,2.00,4.00,14.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903204,8331697612,Topic 10: The United States and the World: Make Decisions,1,2,1.00,1.00,19.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,101766099,8331695850,Topic 10: The United States and the World: Make Decisions,1,2,2.00,5.00,14.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903188,8331695850,Topic 10: The United States and the World: Make Decisions,1,2,3.00,6.00,15.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,109443531,8331697612,Topic 10: The United States and the World: Make Decisions,1,2,5.00,6.00,17.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,93987571,8331697612,Topic 10: The United States and the World: Make Decisions,1,2,2.00,5.00,15.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600391,8331695850,Topic 10: The United States and the World: Make Decisions,1,2,1.00,6.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833920,8331695850,Topic 10: The United States and the World: Make Decisions,1,2,1.00,6.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600382,8331695850,Topic 10: The United States and the World: Make Decisions,1,2,0.00,14.00,5.00,matches_neither,""
Central Florida Preparatory School,138600400,8331697612,Topic 10: The United States and the World: Make Decisions,1,2,2.00,8.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833928,8331695850,Topic 10: The United States and the World: Make Decisions,1,2,1.00,5.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600384,8331695850,Topic 10: The United States and the World: Make Decisions,1,2,1.00,4.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833905,8331697612,Topic 10: The United States and the World: Make Decisions,1,2,0.00,2.00,17.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833916,8331697612,Topic 10: The United States and the World: Make Decisions,1,2,3.00,7.00,15.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,132358884,8331697612,Topic 10: The United States and the World: Make Decisions,1,2,1.00,14.00,6.00,matches_neither,""
Central Florida Preparatory School,131833914,8331695850,Topic 10: The United States and the World: Make Decisions,1,2,0.00,2.00,18.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833913,8331697612,Topic 10: The United States and the World: Make Decisions,1,2,2.00,2.00,17.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833905,8347029347,Topic 11: The Economy and You: Apply Math Skills to Social Studies,1,2,1.00,1.00,19.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138792244,8347029347,Topic 11: The Economy and You: Apply Math Skills to Social Studies,1,2,1.00,5.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,93987571,8347029347,Topic 11: The Economy and You: Apply Math Skills to Social Studies,1,2,3.00,9.00,14.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833921,8347028845,Topic 11: The Economy and You: Apply Math Skills to Social Studies,1,2,0.00,1.00,15.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833917,8347029347,Topic 11: The Economy and You: Apply Math Skills to Social Studies,1,2,4.00,6.00,18.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600400,8347029347,Topic 11: The Economy and You: Apply Math Skills to Social Studies,1,2,1.00,1.00,16.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833912,8347029347,Topic 11: The Economy and You: Apply Math Skills to Social Studies,1,2,0.00,1.00,18.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833928,8347028845,Topic 11: The Economy and You: Apply Math Skills to Social Studies,1,2,2.00,5.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600391,8347028845,Topic 11: The Economy and You: Apply Math Skills to Social Studies,1,2,0.00,7.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903204,8347029347,Topic 11: The Economy and You: Apply Math Skills to Social Studies,1,2,1.00,2.00,18.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833916,8347029347,Topic 11: The Economy and You: Apply Math Skills to Social Studies,1,2,2.00,3.00,14.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833913,8347029347,Topic 11: The Economy and You: Apply Math Skills to Social Studies,1,2,1.00,2.00,18.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,109443531,8347029347,Topic 11: The Economy and You: Apply Math Skills to Social Studies,1,2,0.00,2.00,16.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833923,8347029347,Topic 11: The Economy and You: Apply Math Skills to Social Studies,1,2,14.00,15.00,18.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833925,8347029347,Topic 11: The Economy and You: Apply Math Skills to Social Studies,1,2,3.00,5.00,15.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600379,8347029347,Topic 11: The Economy and You: Apply Math Skills to Social Studies,1,2,1.00,4.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,133432638,8347029347,Topic 11: The Economy and You: Apply Math Skills to Social Studies,1,2,2.00,7.00,14.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,101766099,8347028845,Topic 11: The Economy and You: Apply Math Skills to Social Studies,1,2,2.00,2.00,16.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600378,8347029347,Topic 11: The Economy and You: Apply Math Skills to Social Studies,1,2,4.00,5.00,15.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833916,8368389451,Topic 12: Government and the Economy: Express Ideas Effectively,1,2,2.00,8.00,9.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833905,8368389451,Topic 12: Government and the Economy: Express Ideas Effectively,1,2,1.00,3.00,17.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,101766099,8368388717,Topic 12: Government and the Economy: Express Ideas Effectively,1,2,1.00,6.00,15.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833912,8368389451,Topic 12: Government and the Economy: Express Ideas Effectively,1,2,1.00,2.00,19.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138948899,8368389451,Topic 12: Government and the Economy: Express Ideas Effectively,1,2,0.00,1.00,19.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600379,8368389451,Topic 12: Government and the Economy: Express Ideas Effectively,1,2,0.00,6.00,10.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833923,8368389451,Topic 12: Government and the Economy: Express Ideas Effectively,1,2,0.00,5.00,15.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833928,8368388717,Topic 12: Government and the Economy: Express Ideas Effectively,1,2,0.00,10.00,10.00,matches_neither,""
Central Florida Preparatory School,131833908,8368388717,Topic 12: Government and the Economy: Express Ideas Effectively,1,2,0.00,13.00,7.00,matches_neither,""
Central Florida Preparatory School,131833913,8368389451,Topic 12: Government and the Economy: Express Ideas Effectively,1,2,0.00,10.00,10.00,matches_neither,""
Central Florida Preparatory School,116903204,8368389451,Topic 12: Government and the Economy: Express Ideas Effectively,1,2,0.00,1.00,19.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600400,8368389451,Topic 12: Government and the Economy: Express Ideas Effectively,1,2,0.00,2.00,17.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,117468529,8064184316,Topic 1: The Early Americas and European Exploration,1,2,0.00,9.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903200,8064184316,Topic 1: The Early Americas and European Exploration,1,2,0.00,1.00,19.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833923,7962236175,Topic 1: Who Are We?: Get Involved in Your Community,1,2,0.00,4.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600375,8095122686,Topic 2,1,2,1.00,4.00,7.33,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833929,8095123351,Topic 2,1,2,1.00,1.00,7.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,93987215,8095122686,Topic 2,1,2,0.33,6.00,4.33,matches_neither,""
Central Florida Preparatory School,131837771,8095125773,Topic 2,1,2,0.00,7.00,5.00,matches_neither,""
Central Florida Preparatory School,138600391,8095123351,Topic 2,1,2,0.00,1.00,6.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124292892,8095123351,Topic 2,1,2,2.00,3.00,7.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600381,8095125581,Topic 2,1,2,0.00,11.00,2.00,matches_neither,""
Central Florida Preparatory School,131837769,8095123351,Topic 2,2,2,2.00,3.00,6.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833913,8095125773,Topic 2,1,2,1.00,3.00,12.50,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903191,8095125773,Topic 2,1,2,1.00,6.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903205,8095125773,Topic 2,1,2,0.00,4.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833906,8095125773,Topic 2,1,2,1.50,4.00,10.50,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903204,8095125773,Topic 2,1,2,1.00,4.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833921,8095123351,Topic 2,1,2,0.00,3.00,6.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833911,8095125773,Topic 2,1,2,0.33,4.00,10.33,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124865505,8095125773,Topic 2,1,2,2.67,5.00,13.67,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138948896,8095125581,Topic 2,1,2,0.00,1.00,1.00,matches_neither,""
Central Florida Preparatory School,112187638,8095122686,Topic 2,1,2,1.00,7.00,4.00,matches_neither,""
Central Florida Preparatory School,116903216,8095123351,Topic 2,1,2,2.00,7.00,4.00,matches_neither,""
Central Florida Preparatory School,84456634,8095122686,Topic 2,1,2,0.00,2.00,6.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600395,8095125773,Topic 2,1,2,2.50,7.00,8.50,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600382,8095123351,Topic 2,1,2,1.00,6.00,3.00,matches_neither,""
Central Florida Preparatory School,138600397,8118219310,Topic 3,1,2,2.00,5.00,5.00,matches_neither,""
Central Florida Preparatory School,113307131,8118219310,Topic 3,1,2,0.00,2.00,4.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600387,8118219310,Topic 3,1,2,0.00,1.00,4.33,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,95720286,8118219310,Topic 3,1,2,1.00,3.00,4.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600380,8118219310,Topic 3,1,2,1.00,3.00,5.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,109443531,8118221170,Topic 3,1,2,0.00,1.00,8.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600376,8118219310,Topic 3,1,2,1.00,2.00,6.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131942370,8118219310,Topic 3,1,2,0.00,3.00,4.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,134825450,8118219310,Topic 3,1,2,2.00,4.00,5.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138948896,8118223184,Topic 3,1,2,0.00,9.00,4.00,matches_neither,""
Central Florida Preparatory School,116903209,8118223184,Topic 3,1,2,0.00,3.00,9.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124865992,8118223184,Topic 3,1,2,0.00,1.00,10.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,132502379,8118221170,Topic 3,1,2,0.00,1.00,4.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124292912,8118219310,Topic 3,1,2,1.00,3.00,4.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124292910,8118219310,Topic 3,1,2,1.00,4.00,5.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131942351,8118219310,Topic 3,1,2,0.00,2.00,7.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600396,8118219310,Topic 3,1,2,0.00,4.00,3.00,matches_neither,""
Central Florida Preparatory School,131942373,8118219310,Topic 3,1,2,1.00,3.00,7.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600381,8118223184,Topic 3,1,2,2.00,10.00,6.00,matches_neither,""
Central Florida Preparatory School,131942361,8118221170,Topic 3,1,2,3.00,5.00,8.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124292912,8117833095,Topic 3 Test: Ancient Egypt and Kush (3000 BCE - 600 BCE),1,2,5.00,10.00,8.00,matches_neither,""
Central Florida Preparatory School,131942361,8117833095,Topic 3 Test: Ancient Egypt and Kush (3000 BCE - 600 BCE),1,2,0.00,1.00,16.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600376,8117833095,Topic 3 Test: Ancient Egypt and Kush (3000 BCE - 600 BCE),1,2,0.00,1.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903218,8117833095,Topic 3 Test: Ancient Egypt and Kush (3000 BCE - 600 BCE),1,2,0.00,2.00,17.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600396,8117833095,Topic 3 Test: Ancient Egypt and Kush (3000 BCE - 600 BCE),1,2,3.00,12.00,7.00,matches_neither,""
Central Florida Preparatory School,116907520,8117833095,Topic 3 Test: Ancient Egypt and Kush (3000 BCE - 600 BCE),1,2,0.00,4.00,14.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131942351,8117833095,Topic 3 Test: Ancient Egypt and Kush (3000 BCE - 600 BCE),1,2,1.00,1.00,17.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600387,8117833095,Topic 3 Test: Ancient Egypt and Kush (3000 BCE - 600 BCE),1,2,0.00,5.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,95720286,8117833095,Topic 3 Test: Ancient Egypt and Kush (3000 BCE - 600 BCE),1,2,3.00,8.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,103685335,8117833095,Topic 3 Test: Ancient Egypt and Kush (3000 BCE - 600 BCE),1,2,0.00,1.00,19.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124866004,8117833095,Topic 3 Test: Ancient Egypt and Kush (3000 BCE - 600 BCE),1,2,0.00,1.00,18.00,matches_neither,sg_exceeds_row_possible
