school_id,item_id,item_name,user_uid,question_id,position_number,answer_submission,collapsed_source_rows,distinct_attempts,distinct_items,distinct_sections,kept_attempt_no,kept_points_received,max_points_available,points_lost,points_possible,verdict
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,134955257,2192252413,4,<strong>False</strong>,2,2,1,1,2,3.0000,3.0000,0.0000,4.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8030012753,Module Assessment: Look Around and Explore!,134955258,2192776402,n/a,b.  JONAS: I am not supposed to move for four weeks. ,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928760601,Chapter 11 Test: Geometry: Three-Dimensional Solids,134955265,2163454405,4,Only Flat Surfaces,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955290,2163454954,1,n/a,3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762324,Chapter 11 Test: Geometry: Three-Dimensional Solids,134955290,2163454957,4,Only Flat Surfaces,3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762324,Chapter 11 Test: Geometry: Three-Dimensional Solids,134955290,2163454957,3,Both Flat and Curved Surfaces,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762324,Chapter 11 Test: Geometry: Three-Dimensional Solids,134955290,2163454957,1,n/a,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955290,2163454954,5,n/a,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955290,2163454954,4,12,3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955290,2163454954,3,12,3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955290,2163454954,2,12,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955290,2163454950,3,<strong>False</strong>,3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955290,2163454950,2,n/a,3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955290,2163454948,n/a,b. 7+7=□,3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955290,2163454943,6,13,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955290,2163454943,3,4,3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955290,2163454943,2,9,3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955290,2163454943,1,13,3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955290,2163454941,4,n/a,3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955290,2163454941,3,n/a,3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955290,2163454941,2,11−7=4,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955290,2163454941,1,n/a,3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,134955293,2192252416,1,n/a,2,2,1,1,2,2.0000,2.0000,0.0000,2.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,134955293,2192252413,4,n/a,2,2,1,1,2,4.0000,4.0000,0.0000,4.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,134955293,2192252411,4,"56,000",2,2,1,1,2,4.0000,4.0000,0.0000,4.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,134955293,2192252411,2,560,2,2,1,1,2,4.0000,4.0000,0.0000,4.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8165582446,Chapter 10 Test: Add and Subtract Fractions,134955293,2223997277,2,"<p dir=""ltr""><img src=""https://app.schoology.com/svc/latex/l",2,2,1,1,3,2.0000,2.0000,0.0000,2.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,134955293,2192252411,1,56,2,2,1,1,2,4.0000,4.0000,0.0000,4.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,134955293,2192252413,1,n/a,2,2,1,1,2,4.0000,4.0000,0.0000,4.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,134955293,2192252414,1,n/a,2,2,1,1,2,3.0000,3.0000,0.0000,3.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8078663411,Chapter 5 Test: Multiply Decimals and Whole Numbers,134955295,2202978525,3,36,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8078663411,Chapter 5 Test: Multiply Decimals and Whole Numbers,134955295,2202978525,1,4,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8086937886,Chapter 6 Test: Multiply Decimals,134955307,2204708029,3,<strong>False</strong>,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8086937886,Chapter 6 Test: Multiply Decimals,134955307,2204708029,4,n/a,3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8086937886,Chapter 6 Test: Multiply Decimals,134955307,2204708029,2,<strong>False</strong>,3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8086937886,Chapter 6 Test: Multiply Decimals,134955307,2204708034,1,disagree,3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8362714330,Chapter 18 Test: Represent and Interpret Data,134955319,2270144492,n/a,d. More than 7 students practice 5 hours or less each week.,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8165582446,Chapter 10 Test: Add and Subtract Fractions,134955321,2223997279,4,n/a,3,3,1,1,3,4.0000,4.0000,0.0000,4.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8165582446,Chapter 10 Test: Add and Subtract Fractions,134955321,2223997279,3,<strong>No</strong>,3,3,1,1,3,4.0000,4.0000,0.0000,4.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8165582446,Chapter 10 Test: Add and Subtract Fractions,134955321,2223997279,1,n/a,3,3,1,1,3,4.0000,4.0000,0.0000,4.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8165582446,Chapter 10 Test: Add and Subtract Fractions,134955321,2223997277,1,n/a,2,2,1,1,3,2.0000,2.0000,0.0000,2.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,134955321,2192252413,4,n/a,2,2,1,1,2,4.0000,4.0000,0.0000,4.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,134955321,2192252413,3,<strong>False</strong>,2,2,1,1,2,4.0000,4.0000,0.0000,4.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8362714330,Chapter 18 Test: Represent and Interpret Data,134955332,2270144492,n/a,b. There are 3 students who practice exactly 5 hours each we,2,2,1,1,2,0.3333,0.3333,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,134955338,2192252413,2,<strong>False</strong>,2,2,1,1,2,4.0000,4.0000,0.0000,4.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,134955338,2192252413,3,<strong>False</strong>,2,2,1,1,2,4.0000,4.0000,0.0000,4.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,134955338,2192252411,2,560,2,2,1,1,2,4.0000,4.0000,0.0000,4.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,134955338,2192252411,1,56,2,2,1,1,2,4.0000,4.0000,0.0000,4.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,134955338,2192252414,1,n/a,2,2,1,1,2,3.0000,3.0000,0.0000,3.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8165582446,Chapter 10 Test: Add and Subtract Fractions,134955348,2223997285,1,incorrect,3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,134955348,2192252416,1,n/a,2,2,1,1,2,2.0000,2.0000,0.0000,2.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,134955348,2192252414,2,n/a,2,2,1,1,2,1.0000,1.0000,0.0000,3.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8344400868,Chapter 12 Test: Geometry: Two-Dimensional Shapes,134955349,2265647297,n/a,d. <https://app.schoology.com/system/files/http%3A/%252Fapp.,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955349,2163454943,1,13,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955349,2163454943,2,9,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955349,2163454948,n/a,b. 7+7=□,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8344400868,Chapter 12 Test: Geometry: Two-Dimensional Shapes,134955349,2265647297,n/a,a. <https://app.schoology.com/system/files/http%3A/%252Fapp.,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955349,2163454943,3,4,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8078663411,Chapter 5 Test: Multiply Decimals and Whole Numbers,134955377,2202978525,3,36,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8078663411,Chapter 5 Test: Multiply Decimals and Whole Numbers,134955377,2202978525,1,4,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928760644,Chapter 16 Test: Graphing,134955385,2163454447,2,n/a,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928760644,Chapter 16 Test: Graphing,134955385,2163454447,1,n/a,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928760644,Chapter 16 Test: Graphing,134955385,2163454453,1,n/a,2,2,1,1,2,0.3333,0.3333,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8362714330,Chapter 18 Test: Represent and Interpret Data,134955387,2270144495,2,7,2,2,1,1,2,0.5000,0.5000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8007341041,Chapter 2 Test: Addition and Subtraction Strategies,134955388,2187640985,n/a,e. 658,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928760601,Chapter 11 Test: Geometry: Three-Dimensional Solids,134955400,2163454405,3,Both Flat and Curved Surfaces,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8374687049,Chapter 15 Test: Time,134955400,2272888928,2,30,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928760601,Chapter 11 Test: Geometry: Three-Dimensional Solids,134955400,2163454405,1,n/a,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928760601,Chapter 11 Test: Geometry: Three-Dimensional Solids,134955400,2163454405,4,Only Flat Surfaces,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8086937886,Chapter 6 Test: Multiply Decimals,134955409,2204708034,1,disagree,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8086937886,Chapter 6 Test: Multiply Decimals,134955409,2204708031,2,6.601,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928760601,Chapter 11 Test: Geometry: Three-Dimensional Solids,134955410,2163454405,1,n/a,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928760601,Chapter 11 Test: Geometry: Three-Dimensional Solids,134955410,2163454407,n/a,b. <https://app.schoology.com/system/files/http%3A/%252Fapp.,3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928760601,Chapter 11 Test: Geometry: Three-Dimensional Solids,134955410,2163454405,4,Only Flat Surfaces,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928760601,Chapter 11 Test: Geometry: Three-Dimensional Solids,134955410,2163454405,2,Both Flat and Curved Surfaces,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8165582446,Chapter 10 Test: Add and Subtract Fractions,134955421,2223997277,1,,2,2,1,1,2,1.0000,1.0000,0.0000,2.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8165582446,Chapter 10 Test: Add and Subtract Fractions,134955421,2223997285,1,incorrect,3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8165582446,Chapter 10 Test: Add and Subtract Fractions,134955421,2223997277,2,"<p dir=""ltr""><img src=""https://app.schoology.com/svc/latex/l",2,2,1,1,3,2.0000,2.0000,0.0000,2.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8165582446,Chapter 10 Test: Add and Subtract Fractions,134955423,2223997285,1,incorrect,3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8078663411,Chapter 5 Test: Multiply Decimals and Whole Numbers,134955429,2202978530,1,n/a,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8078663411,Chapter 5 Test: Multiply Decimals and Whole Numbers,134955429,2202978528,n/a,d. 2.1,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8078663411,Chapter 5 Test: Multiply Decimals and Whole Numbers,134955429,2202978525,3,9,2,2,1,1,3,0.3333,0.3333,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8078663411,Chapter 5 Test: Multiply Decimals and Whole Numbers,134955430,2202978526,n/a,d. 2.17×5,2,2,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928760644,Chapter 16 Test: Graphing,134955435,2163454453,1,n/a,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8344401173,Chapter 12 Test: Geometry: Two-Dimensional Shapes,134955435,2265647310,n/a,d. <https://app.schoology.com/system/files/http%3A/%252Fapp.,3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8344401173,Chapter 12 Test: Geometry: Two-Dimensional Shapes,134955435,2265647310,n/a,c. <https://app.schoology.com/system/files/http%3A/%252Fapp.,3,3,1,1,3,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8165582446,Chapter 10 Test: Add and Subtract Fractions,134955443,2223997279,2,<strong>No</strong>,2,2,1,1,2,4.0000,4.0000,0.0000,4.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8165582446,Chapter 10 Test: Add and Subtract Fractions,134955443,2223997279,4,n/a,2,2,1,1,2,4.0000,4.0000,0.0000,4.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,134955443,2192252411,1,56,2,2,1,1,2,4.0000,4.0000,0.0000,4.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,134955443,2192252413,2,<strong>False</strong>,2,2,1,1,2,4.0000,4.0000,0.0000,4.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,134955443,2192252413,1,n/a,2,2,1,1,2,4.0000,4.0000,0.0000,4.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,134955443,2192252413,3,<strong>False</strong>,2,2,1,1,2,4.0000,4.0000,0.0000,4.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,134955443,2192252414,1,n/a,2,2,1,1,2,3.0000,3.0000,0.0000,3.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,134955443,2192252416,1,n/a,2,2,1,1,2,2.0000,2.0000,0.0000,2.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8027627909,Chapter 2 Test: Multiply by 1-Digit Numbers,134955443,2192252411,2,560,2,2,1,1,2,4.0000,4.0000,0.0000,4.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8165582446,Chapter 10 Test: Add and Subtract Fractions,134955443,2223997279,1,n/a,2,2,1,1,2,4.0000,4.0000,0.0000,4.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955448,2163454950,1,n/a,2,2,1,1,4,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8344400868,Chapter 12 Test: Geometry: Two-Dimensional Shapes,134955448,2265647297,n/a,c. <https://app.schoology.com/system/files/http%3A/%252Fapp.,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8344400868,Chapter 12 Test: Geometry: Two-Dimensional Shapes,134955448,2265647297,n/a,d. <https://app.schoology.com/system/files/http%3A/%252Fapp.,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8353966578,Chapter 13 Test: Fraction Concepts,134955448,2268054359,n/a,c. <https://app.schoology.com/system/files/http%3A/%252Fapp.,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8353966578,Chapter 13 Test: Fraction Concepts,134955448,2268054359,n/a,d. <https://app.schoology.com/system/files/http%3A/%252Fapp.,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,8374685060,Chapter 15 Test: Time,134955448,2272888634,1,7,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955448,2163454941,4,n/a,3,3,1,1,4,0.7500,0.7500,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955448,2163454941,2,11−7=4,2,2,1,1,4,0.7500,0.7500,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955448,2163454941,1,n/a,3,3,1,1,4,0.7500,0.7500,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955448,2163454940,n/a,c. 15-9=6,3,3,1,1,4,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955448,2163454950,3,n/a,2,2,1,1,3,0.2500,0.2500,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955448,2163454950,4,n/a,2,2,1,1,3,0.2500,0.2500,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955448,2163454954,1,n/a,3,3,1,1,4,0.8000,0.8000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955448,2163454954,3,n/a,3,3,1,1,4,0.8000,0.8000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955448,2163454954,5,n/a,3,3,1,1,4,0.8000,0.8000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955448,2163454941,3,n/a,3,3,1,1,4,0.7500,0.7500,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955448,2163454950,2,n/a,3,3,1,1,4,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955448,2163454948,n/a,b. 7+7=□,3,3,1,1,4,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762324,Chapter 11 Test: Geometry: Three-Dimensional Solids,134955451,2163454957,4,Both Flat and Curved Surfaces,3,3,1,1,3,0.7500,0.7500,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762324,Chapter 11 Test: Geometry: Three-Dimensional Solids,134955451,2163454957,2,Both Flat and Curved Surfaces,3,3,1,1,3,0.7500,0.7500,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955456,2163454952,1,16,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955456,2163454940,n/a,a. 15-6=9,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955456,2163454943,1,13,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955456,2163454943,2,9,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955456,2163454943,4,9,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
019eb11c-413c-7ed9-872e-0fe5e9a947b6,7928762314,Chapter 10 Test: Addition and Subtraction Relationships,134955456,2163454950,1,n/a,2,2,1,1,2,1.0000,1.0000,0.0000,1.0000,winner_is_max
