school_name,item_id,item_name,user_uid,question_id,position_number,answer_submission,rows_in_partition,distinct_orderkey,distinct_submission_grade,submission,points_received,points_possible,keep_determinism
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,116903207,2241796396,2,n/a,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,116903227,2241796396,2,True,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,116903227,2241796396,3,True,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,116903227,2241796396,1,n/a,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,124865982,2241796396,3,n/a,2,1,1,1,0.6667,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,124865982,2241796396,2,True,2,1,1,1,0.6667,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,124865982,2241796396,1,n/a,2,1,1,1,0.6667,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,124865988,2241796396,1,True,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,124865988,2241796396,2,n/a,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,124865988,2241796396,3,n/a,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,125317872,2241796396,1,n/a,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,125317872,2241796396,2,True,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,125317872,2241796396,3,True,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,131942348,2241796396,3,n/a,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,131942348,2241796396,2,True,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,131942348,2241796396,1,True,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,131942358,2241796396,2,n/a,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,131942358,2241796396,3,n/a,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,131942358,2241796396,1,True,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,138506895,2241796396,1,True,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,138506895,2241796396,2,True,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,138506895,2241796396,3,n/a,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,138506905,2241796396,2,True,2,1,1,1,0.6667,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,138506905,2241796396,3,n/a,2,1,1,1,0.6667,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,138506905,2241796396,1,n/a,2,1,1,1,0.6667,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,138506918,2241796396,3,n/a,2,1,1,1,0.6667,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,138506918,2241796396,1,n/a,2,1,1,1,0.6667,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,138506918,2241796396,2,True,2,1,1,1,0.6667,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,93858977,2241796396,2,n/a,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,93858977,2241796396,1,True,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,93858977,2241796396,3,n/a,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,93860860,2241796396,1,True,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,93860860,2241796396,2,True,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Central Florida Preparatory School,8224198497,Chapter 8 Test: Add and Subtract Fractions with Unlike Denominators,93860860,2241796396,3,n/a,2,1,1,1,0.3333,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798021,Chapter 10 Test: Relate Multiplication and Area,134955269,2242921335,1,n/a,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798021,Chapter 10 Test: Relate Multiplication and Area,134955269,2242921335,2,Option 3,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798021,Chapter 10 Test: Relate Multiplication and Area,134955278,2242921335,2,Option 3,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798021,Chapter 10 Test: Relate Multiplication and Area,134955278,2242921335,1,n/a,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798021,Chapter 10 Test: Relate Multiplication and Area,134955319,2242921335,2,Option 3,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798021,Chapter 10 Test: Relate Multiplication and Area,134955319,2242921335,1,n/a,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798021,Chapter 10 Test: Relate Multiplication and Area,134955332,2242921335,2,n/a,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798021,Chapter 10 Test: Relate Multiplication and Area,134955332,2242921335,1,Option 3,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798021,Chapter 10 Test: Relate Multiplication and Area,134955336,2242921335,2,n/a,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798021,Chapter 10 Test: Relate Multiplication and Area,134955336,2242921335,1,Option 3,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798021,Chapter 10 Test: Relate Multiplication and Area,134955359,2242921335,2,Option 3,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798021,Chapter 10 Test: Relate Multiplication and Area,134955359,2242921335,1,n/a,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798021,Chapter 10 Test: Relate Multiplication and Area,134955369,2242921335,2,n/a,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798021,Chapter 10 Test: Relate Multiplication and Area,134955369,2242921335,1,Option 3,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798021,Chapter 10 Test: Relate Multiplication and Area,134955387,2242921335,2,Option 3,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798021,Chapter 10 Test: Relate Multiplication and Area,134955387,2242921335,1,n/a,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798021,Chapter 10 Test: Relate Multiplication and Area,134955458,2242921335,2,Option 3,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798021,Chapter 10 Test: Relate Multiplication and Area,134955458,2242921335,1,n/a,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798021,Chapter 10 Test: Relate Multiplication and Area,134955479,2242921335,2,Option 3,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798021,Chapter 10 Test: Relate Multiplication and Area,134955479,2242921335,1,n/a,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798021,Chapter 10 Test: Relate Multiplication and Area,134955491,2242921335,1,n/a,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798021,Chapter 10 Test: Relate Multiplication and Area,134955491,2242921335,2,Option 3,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798021,Chapter 10 Test: Relate Multiplication and Area,138921979,2242921335,2,Option 3,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798021,Chapter 10 Test: Relate Multiplication and Area,138921979,2242921335,1,n/a,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798021,Chapter 10 Test: Relate Multiplication and Area,138921980,2242921335,2,Option 3,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798021,Chapter 10 Test: Relate Multiplication and Area,138921980,2242921335,1,n/a,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798021,Chapter 10 Test: Relate Multiplication and Area,138921981,2242921335,1,n/a,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798021,Chapter 10 Test: Relate Multiplication and Area,138921981,2242921335,2,Option 3,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798695,Chapter 10 Test: Relate Multiplication and Area,134955279,2242921822,1,n/a,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798695,Chapter 10 Test: Relate Multiplication and Area,134955279,2242921822,2,Option 3,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798695,Chapter 10 Test: Relate Multiplication and Area,134955283,2242921822,1,n/a,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798695,Chapter 10 Test: Relate Multiplication and Area,134955283,2242921822,2,Option 3,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798695,Chapter 10 Test: Relate Multiplication and Area,134955289,2242921822,2,Option 3,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798695,Chapter 10 Test: Relate Multiplication and Area,134955289,2242921822,1,n/a,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798695,Chapter 10 Test: Relate Multiplication and Area,134955328,2242921822,1,n/a,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798695,Chapter 10 Test: Relate Multiplication and Area,134955328,2242921822,2,Option 3,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798695,Chapter 10 Test: Relate Multiplication and Area,134955341,2242921822,2,Option 3,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798695,Chapter 10 Test: Relate Multiplication and Area,134955341,2242921822,1,n/a,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798695,Chapter 10 Test: Relate Multiplication and Area,134955357,2242921822,2,Option 3,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798695,Chapter 10 Test: Relate Multiplication and Area,134955357,2242921822,1,n/a,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798695,Chapter 10 Test: Relate Multiplication and Area,134955388,2242921822,2,Option 3,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798695,Chapter 10 Test: Relate Multiplication and Area,134955388,2242921822,1,n/a,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798695,Chapter 10 Test: Relate Multiplication and Area,134955408,2242921822,1,n/a,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798695,Chapter 10 Test: Relate Multiplication and Area,134955408,2242921822,2,Option 3,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798695,Chapter 10 Test: Relate Multiplication and Area,134955432,2242921822,2,Option 3,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798695,Chapter 10 Test: Relate Multiplication and Area,134955432,2242921822,1,n/a,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798695,Chapter 10 Test: Relate Multiplication and Area,134955482,2242921822,2,Option 3,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798695,Chapter 10 Test: Relate Multiplication and Area,134955482,2242921822,1,n/a,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798695,Chapter 10 Test: Relate Multiplication and Area,138921983,2242921822,2,n/a,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798695,Chapter 10 Test: Relate Multiplication and Area,138921983,2242921822,1,Option 3,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798695,Chapter 10 Test: Relate Multiplication and Area,138921984,2242921822,1,n/a,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798695,Chapter 10 Test: Relate Multiplication and Area,138921984,2242921822,2,n/a,2,1,1,1,0.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798695,Chapter 10 Test: Relate Multiplication and Area,138921985,2242921822,1,n/a,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8228798695,Chapter 10 Test: Relate Multiplication and Area,138921985,2242921822,2,Option 3,2,1,1,1,1.0000,1.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955257,2244623267,2,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955257,2244623267,4,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955257,2244623267,1,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955257,2244623267,3,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955293,2244623267,3,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955293,2244623267,1,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955293,2244623267,2,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955293,2244623267,4,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955321,2244623267,2,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,3.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955321,2244623267,3,n/a,2,1,1,1,3.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955321,2244623267,4,n/a,2,1,1,1,3.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955321,2244623267,1,n/a,2,1,1,1,3.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955338,2244623267,1,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955338,2244623267,2,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955338,2244623267,3,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955338,2244623267,4,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955348,2244623267,3,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955348,2244623267,4,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955348,2244623267,2,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955348,2244623267,1,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955354,2244623267,4,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955354,2244623267,1,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955354,2244623267,2,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955354,2244623267,3,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955421,2244623267,2,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955421,2244623267,3,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955421,2244623267,4,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955421,2244623267,1,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955423,2244623267,1,n/a,2,1,1,1,3.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955423,2244623267,3,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,3.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955423,2244623267,4,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,3.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955423,2244623267,2,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,3.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955443,2244623267,3,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955443,2244623267,1,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955443,2244623267,2,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955443,2244623267,4,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955459,2244623267,4,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955459,2244623267,1,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955459,2244623267,2,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955459,2244623267,3,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955518,2244623267,1,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955518,2244623267,4,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955518,2244623267,3,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955518,2244623267,2,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955530,2244623267,1,n/a,2,1,1,1,3.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955530,2244623267,4,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,3.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955530,2244623267,3,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,3.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,134955530,2244623267,2,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,3.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,138910491,2244623267,2,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,138910491,2244623267,4,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,138910491,2244623267,3,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,138910491,2244623267,1,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,138921987,2244623267,4,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,138921987,2244623267,1,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,138921987,2244623267,2,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,138921987,2244623267,3,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,139014148,2244623267,2,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
