Identifier,Strand,strand_ID,ID
16492b67-8bad-44d4-bb62-d37ecb91f432,Reading Standards for Literature,9e94b43e92329f33948bb597aa8470a058a6a3af05edbaae6b93825c7d335120,6238
16312b67-8bad-44d4-bb62-d37ecb91f432,Reading Standards for Literature,7df2ae1bf423f8bbb5e91c90e5bf3b645127d3af6424b07650cd537af2bb6490,6278
17602b67-8bad-44d4-bb62-d37ecb91f432,Reading Standards for Literature,68c72d145237a0afa86130113d04856acd5aabba034fb54963eb4aa93a99737c,6410
17492b67-8bad-44d4-bb62-d37ecb91f432,Reading Standards for Literature,55e4e01469e8fed3b90cce017f8f193ce1f0c6cd829a0fc7f795aa790a00498b,6467
174e2b67-8bad-44d4-bb62-d37ecb91f432,Reading Standards for Literature,07a930804fda23d8859a3215153be038200c4a72eba3f52ab4a7c40c8e9a23fa,6529
174f2b67-8bad-44d4-bb62-d37ecb91f432,Reading Standards for Literature,78ad3c2d429019e6ca42cc95bdaaee5bd0159157746023de71a20d2b262bffb4,6671
16452b67-8bad-44d4-bb62-d37ecb91f432,Reading Standards for Literature,43f2275a88da4da516cad69b8362088c9aa5e50b21737312f873cc00655c2e81,6908
cea98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,a622620a7eb2437cb4dcf3178bade63bf523d1a3aa6a2899edb02d48fc422fd9,6
d5a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,ca5bed52d58679882446be6411d64aeaeea95fd77d74460ec3c4f594f8535f42,7
cfa98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,2cafcc39e9f762e50d9981de1a28798668b436b4159ed9eee1bee70285bb710f,75
3de92b67-8bad-44d5-bb62-d37ecb91f432,Calculus,126cc81d4e70f3cbe955b726e0e630627a9e92300c138a9a70e70e2215a4c8be,164
c4a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,f58cc06ec17b1033e149bfb1fee6d0d041bfe9bb46506c2cf2cd3f6e88f316ed,167
dca98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,b3c91fc2a7aa39997e415479b3bbce628c94a4ef01678a71605a3e65bf14f58a,212
d1a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,bf4ae6ed8b5c0aa9f781ae2fa156bbd53126a2e6b70a9f81d0aff8df57b9a3c7,272
b2a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,a88b27490b48f8bca525572cae757f6323d32ce5fabf916e76fc848406bd4390,371
b9a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,5dcc4259042b166ea3a2e35a5afd8f94fbd8fcb8b52b5cb6292155dbd59ec9fd,495
d7a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,4a9800dd89bcf7e1ee29f99d75d9c868234cec27a03ab9d80d8bddf82d2d0f3f,635
3de82b67-8bad-44d5-bb62-d37ecb91f432,Calculus,5f3fb8de4750d51d67c65b1c7ca307d1cb173137befc9af43015a8a7134072af,708
3dd92b67-8bad-44d5-bb62-d37ecb91f432,Calculus,d8a59accaef74b3bb2ea5c3335a544a76de5a47147310f21f45cbcc8ceae20d0,753
dba98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,31bb1381e73aa93c8ff5ba31b7fc370e7c26aab44cb9bd351be91c4e7bbcedb8,764
3dd82b67-8bad-44d5-bb62-d37ecb91f432,Calculus,113da577afc792c3dbb69353c6ec819aca42288d1eded2257009c2274a65b359,972
b5a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,615907390d03fd4de1297e99061fe417eca4eb4a0301a2328cb1ca72bb6a3e4c,1033
3df12b67-8bad-44d5-bb62-d37ecb91f432,Calculus,1a2fc930e7b8b4add7755451faa6213d0b6ad32a7fb44bae0b150f56ee800e6c,1127
cda98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,bc2013ef34ffbbf05776e5681dfc55a85a0b48cd4b1287d933af5d90d252d2b7,1169
3dee2b67-8bad-44d5-bb62-d37ecb91f432,Calculus,699f6778125eda8c97aa712ec14534934d3951e5edc625fb0ad16b376c40b81d,1213
3de12b67-8bad-44d5-bb62-d37ecb91f432,Calculus,0d71b2aaa91106b89cb3fa6c240b460247125397a3714bf3d6d836333171f991,1284
3dd32b67-8bad-44d5-bb62-d37ecb91f432,Calculus,c51eb8a83b22da1e92c7b8e3bfc77ad765e485a2491b1c0c6e617954326b820a,1313
3dd62b67-8bad-44d5-bb62-d37ecb91f432,Calculus,6c31cf1f6fc0e99f580b136c0fbd384b2baac0d0285900bfaaca763bdd8184e8,1314
dfa98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,4e280dc2c8150cb7139bb1ab24604f6e3fe8ab84ce23db8a99edecc375218982,1364
3dca2b67-8bad-44d5-bb62-d37ecb91f432,Calculus,bc1c174cca98e3c6ab08733cf322a3a5ced6c8073efd443d595ff5ab5d677e77,1389
3de52b67-8bad-44d5-bb62-d37ecb91f432,Calculus,0d24e150334c541608fa86cb5eabda38d64fa3e901caa390fa3f8616a31eb754,1402
c9a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,f200ff2a910b7b9bb5e76117c1b0bf0dd31952af21e0164f0de6d6be3b0b7f1b,1437
bfa98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,e6dea410f7c5be199b2b8fac24a3157f1ca8bef8b8e3a4070d03ca6ea4dac7c3,1492
d3a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,9df0af567ca0304790f249f5ffbce6f299f1734614dfd545a51a3d5c35713241,1501
3dd02b67-8bad-44d5-bb62-d37ecb91f432,Calculus,1957b71fb7ed199ee079d7b2380a3373f932df06100128d673b6f8552ff99820,1512
c3a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,efbd12474f46aaff648346dc2cb98ef58f157d65d8568dcd7bee827773db5a46,1548
e1a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,569dc6fd41c84bc7f3e0cfc1b35bcdec7a1ada7c59ae26f04da5c5c9f64dbc74,1610
3df72b67-8bad-44d5-bb62-d37ecb91f432,Calculus,62abbc52d1ce3bbd24ddf4a40ffe1b44750cf7865f27eaadc4446bcd484f23df,1628
cba98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,8a255fbc70c54a5398ed8bda988f088abdc5079407e07c937f351aac92967b77,1759
dea98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,3a7ec1c9526b4303d7510b6b7c4bfa9dba14980c868e2cd4e3d010efad300665,1798
3dec2b67-8bad-44d5-bb62-d37ecb91f432,Calculus,5801ffff4c4c5eec2921c28051a146fbf90330ac43c5e84d253e53cd97a309c8,1837
c5a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,057c034034fd692ec75de3c578f5685ed03f282bfb3f3acadff1de7c00959ead,2105
3dd42b67-8bad-44d5-bb62-d37ecb91f432,Calculus,f12bb5aa321472ff49f747dbc75a383c740e496248ed7cd3613e0045ccb977f1,2637
3de72b67-8bad-44d5-bb62-d37ecb91f432,Calculus,80c99ca976a2b58d18c2c721e3670d4cfc7bb027a8099f7dc0bbb77e65a3251a,2653
3de02b67-8bad-44d5-bb62-d37ecb91f432,Calculus,5c408cdd570170f3bfcd77ea2289e777d595d1b147dbede3d9e1a8b94a8532e4,2695
caa98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,cd7dd712e39f5d8f11f92de5003feea654a22e5c53e058b3a9a03cab3e8f0f0d,2743
daa98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,db493dc7b1843375dba05cd04dd228e500ebcb227bf2b5f9bd8c22603787be76,2911
b7a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,1dd6d1df5290007005345e574653ec95ad0baceea89d5bded38cbafe10f5246c,2920
c7a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,da1d3d75b235c9bb4b714250a2245cba33d39134bfcd0d66d0d536a014f1e95a,2977
3dd72b67-8bad-44d5-bb62-d37ecb91f432,Calculus,3d47e418bf852d69491a65426c29a3cca6a9977ddda7bf98fff655f44fac993c,3003
3df82b67-8bad-44d5-bb62-d37ecb91f432,Calculus,9d2788b4201f8d3494d52736a14c2b86672ac4fd192286b752d0bb6df9c96402,3089
c0a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,59aa842c0f7d7486a9a37a0eb19251e0e9fd77d67f144f9cf38981eb9ee5d4a4,3181
d4a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,281de76ad51f0ae9feaba30d92cfe86ea465ec7274dfa84d9f2fd68664cda943,3270
c2a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,9f1ebcb6e0843050ef30b77a181a34b39f55a2fa0df60f4adfbe5aaa3795eebe,3381
3df02b67-8bad-44d5-bb62-d37ecb91f432,Calculus,5fe89fa3776aceda09ed3135518b3d44dfc0cc2f54207d768e9b0f173dcecb01,3419
3def2b67-8bad-44d5-bb62-d37ecb91f432,Calculus,bf9c36f61989ab605d2cc9c13cf57a8a95e751de1c42ccb186f8d73e934dbe7f,3426
d9a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,b5082dc26de849a5c2416f44c248ba34febd5cf587f90fe265cbdb52645e0d1e,3462
d8a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,727084d1bbfa0b5d7dc83096eb113c55348895764178d0fb1aeda0f248c31fe4,3470
b3a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,1fee77c5f479107faa9297f7a4c477be4e964df81914f784554a6161a6524b87,3590
b8a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,ef12683b7455798bc5b79cfc3ea0ecbf9b69c43e7967482e83aedd8a6f4e9bfd,3725
3dfb2b67-8bad-44d5-bb62-d37ecb91f432,Calculus,a66782f0c914ac25f8823346a3fcb091d1f624968d0a4264d2e0ce08b46479b8,3771
b6a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,e452b235f38f68316a107864011d396797c11cbf9cb404c9cfc442486b99f50b,3973
bda98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,41f90557a518422a823f91e592742a227e6c03791df35f5ada904d7927f77744,4044
dda98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,4b8fa06ab6e0ca77a75fbabac77e5f66aee6dad41999b75ca6af498b10e7e83f,4059
bea98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,6e2e1dc4457c81972e9b6f441885182dc94de9370ec95f12ce79c608a1e91835,4083
3dde2b67-8bad-44d5-bb62-d37ecb91f432,Calculus,602217dc7292df98355d7f47c33f079241b2418cd037c3d9072ee765e653e371,4090
3de22b67-8bad-44d5-bb62-d37ecb91f432,Calculus,443f35fe2d463fe4a3de278827fb5c1e0417e14b4c3946ffadbe22e6d011735f,4307
3dcd2b67-8bad-44d5-bb62-d37ecb91f432,Calculus,c7c2ab10b363f4a150f2787657cf85da2f11e21c6d511ce495ef6232ba036622,4337
e0a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,085a304b8f222bc1110876d60d7ed3be7cf73e2a3695bef3f72439deae220159,4368
c1a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,ac8004d5d3d7a4069219fa9c5d0331fd0cbb60f2ca5464f3f48304b2b592610e,4434
3df32b67-8bad-44d5-bb62-d37ecb91f432,Calculus,27e22f942fc9b36153bd4523cbefe4af6074430eeb615000cf62ffdfa24a1500,4436
3dcc2b67-8bad-44d5-bb62-d37ecb91f432,Calculus,df55344d53958916d0e50290a822bb9b1d7d937d2d13964b67bc1bd1ee865a31,4569
c8a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,36d0970954d9998e95bbe23eea8496c58baaa1b09eb76463c10f5a3207733b08,4631
b0a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,32529b20a0742a811f614a2d6a2b771dc4a764267fbc60e719859991841d99d1,4705
3dcf2b67-8bad-44d5-bb62-d37ecb91f432,Calculus,9c4e5da42a96dc4b2a6580ad713166367aa16c0276671b088f15f57d8d61bf7b,4734
3dfd2b67-8bad-44d5-bb62-d37ecb91f432,Calculus,b2031fc9bdaf13fbd25ba720d9d26be21972b490d55e9dca90f2bccf2b24895e,4794
3de42b67-8bad-44d5-bb62-d37ecb91f432,Calculus,e0d07e8cf471e5a9b8951c8cbf8873672d24329b4a492c0927743758fee17f90,4805
baa98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,64eb3976f0fc785d26ad121c392f2ff70f772e4173dc911804a743718d701811,4955
3ddf2b67-8bad-44d5-bb62-d37ecb91f432,Calculus,19546c2d8ae9b6c086c3ed0a7069d1802c2e3cae11fc53d489976917f05f9d7a,5059
3deb2b67-8bad-44d5-bb62-d37ecb91f432,Calculus,6cbc44bf65eafbe9c72f7ba254b1df98a7ecdfaeb7299fedd72fe2a01ccbaf78,5097
3df22b67-8bad-44d5-bb62-d37ecb91f432,Calculus,585344be483a72bdc8b12ab50dd22aa994c3e6278c5c9af76ec1baca4967b0f8,5123
e2a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,bb1e29e55ea82231e7daf20a216347c6a6d5e840e7677cd7fcf03451cd3358f5,5279
d6a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,ffb0a57a7429259231bb5af842a5e194dea59ea53e433cf4a903c47e077bf9f0,5302
3dd22b67-8bad-44d5-bb62-d37ecb91f432,Calculus,667a544e0fceda2b1ca3250a3e4409c528478a63ab538e5ef0c1b3f86122f317,5485
3df92b67-8bad-44d5-bb62-d37ecb91f432,Calculus,e8713333f0dc9aab50a12f53b887440712e196b695d88a162b48820376a9e77f,5486
3ded2b67-8bad-44d5-bb62-d37ecb91f432,Calculus,4b13fcd12ed75aaff8afd112855ecf15b0a521579d62f7d88bf84e79050a554c,5569
d0a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,485712ff3cd88279ec4183a0bc7dbd779d185a8f7446d2568d9a705b48d769dd,5587
bba98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,baa2e37300f83026a83db70d7a38d81cdf259f6a97bd4521c5439bd04334783e,5705
29c1b207-8bad-43d3-bb62-d37ecb91f432,Calculus,a7e15966cc1e6cfa1cca21082ad2bc8682fedc71c450ee06d8f5718cd1012b8e,5711
3dce2b67-8bad-44d5-bb62-d37ecb91f432,Calculus,45edccd5cd48461247c4129a107c3793b59dd5bffad936901b952b11662fd09e,5714
cca98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,9e71baac75208893cc376c8ed39337b00c367330aacd6ccaed21bf111118d5a3,5838
3dea2b67-8bad-44d5-bb62-d37ecb91f432,Calculus,9cbb684dabbbd430943a27cb3219da7254219dcdc21b1092e2c3a42210fab353,6070
c6a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,e1ae312dff3d505553b9b3dbb70ecf584f0a453bf58c06efa11e955ba912257f,6074
d2a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,08ae6b96803f5e32adf6c5f645c1b1472fe81e1b73836a26ee17ffa82ea17371,6075
3de62b67-8bad-44d5-bb62-d37ecb91f432,Calculus,da3fc0132fc61f5500eb5019ce6ed6fc11c496e9a242da9023c432f84606dadc,6275
3dcb2b67-8bad-44d5-bb62-d37ecb91f432,Calculus,16597b511a474c91e1a48f8259e93d960ee94823a4c3d02e9b76d49024faa4f7,6288
3dd12b67-8bad-44d5-bb62-d37ecb91f432,Calculus,9778eced6d3cbc6e480e34530d301d9b32704ecc640281d25f039bfd228fcaa7,6392
3de32b67-8bad-44d5-bb62-d37ecb91f432,Calculus,2744221140e59de3cbdff328470df8df44f1c395f67c4be9368b0e8ac47a679b,6535
3dfc2b67-8bad-44d5-bb62-d37ecb91f432,Calculus,786e18e966f5fb4ac72d661536b12e3d2f07960509e43ce48abb6273dd8fdf72,6605
b4a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,e6f3c882dcff9eeed5a3a03c9f7ec09bcb09792c2afdf4aa71f221a1f02546ed,6650
bca98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,1c99a9ccc3c28b5483cb55a7d7b55e9354ff7272ca099df73fe469af7c187b41,6679
3ddd2b67-8bad-44d5-bb62-d37ecb91f432,Calculus,85bdff002a57f9a4c2afe09e23c01c5214b07760245ef4bcab1694adc0b2a74e,6706
3dfa2b67-8bad-44d5-bb62-d37ecb91f432,Calculus,0b37f7377e0f4f2a7e3386c813f8112f6cfac2e06d58d5016ada5e8b417e7285,6853
b1a98ac7-8bad-42d3-bb62-d37ecb91f432,Calculus,0ec5120090a79dabaa128a172ea1be6e0c5cc6b8a6c290750c07a18c566f7115,6923
65d1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,e6f926308783b9cb35db78e9a1eecfd4f4ee3e1a7020c4b68ff6ed96479d7488,53
6f51b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,e4a171b0cf98474b29b87d3dc37952b22b360237fbb035106ed4016e141bdf88,166
6d51b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,374b9e4a6518b76736df9840eec8b38c75e3d5b154dfe223546a69653e7dbf35,183
6401b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,1d3fbd6688109c6f215116ca90cccdcfb615eb5f0c63d4940177fa69f5791388,207
6871b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,eb293d6170b4e6a362cd3b2cc05662f310990c31b5b86d68751c1184357da041,250
71e1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,1161b619728ff4537cdd5ea2096fdbe917ed9b8d54314fb75d898612a7b78dc5,286
6f81b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,7ca193a265bafe669b550a24c37fd4c01888c5d444475c54b61bf24274b6e8c7,433
63d1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,2f3f8c096b94dc8d4df716e30237c177da2307523323f1bcbab0f6fe91cd7a7e,591
6851b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,e19093cef3103ad6abdbf5d442e39001050f8717f7cbb0936e1c9d9ccb3edb88,612
7421b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,6cdbf11699e139af3dfbfbf3b8d9c5fd9a11437d688c0b83d156a10cc7a2fc0d,626
7431b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,84a6ed31f85f1bdfefbf3ec0a904f9ccaf4ac3374242997988637ff124018a68,667
6d91b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,76eca99c60f6cdc74a719758b7d4cfa9cf6ab8a4c99c58436198f049ab719015,835
7211b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,4f56a13f49dabc6c8fceff30fecd5443eec08a359e8d7935ff2ecb54dc7e5146,889
7221b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,cde8f0d37c71cd2bf36a7afd4cca57e8dacf17c78c52a66e976b257957ea700a,1011
7501b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,05bef6ec3d948cf63a6c54dd92ebd37f53b462fa4e90d652b45f7ee1d55dd9fc,1056
6621b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,5ca77c50984636cebe9d6d3ee287fc7cd47b711821cb58591e577cf50a1188a0,1180
65c1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,0e06e3469e373d0cca380f5e1f93e8f0290adce31f2ff3f5976d70c91bc47f5e,1378
6611b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,9d4fc3873dcb45dd6b326c839bd47f82e4b311be9794ce6074c93d498be9ee70,1403
6651b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,282cbaf27fe1ec1d58a278ca081832a9b178fe160251e2aba8d7313fcb73a963,1443
63c1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,1e8b0b6e5bb937d45468f625ec51ac4fa0236c62571a5897f78f0203aed721d6,1454
6af1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,199ae776fabf83be5cbb0dead2ea73fcfc1e16057d59ac2e3931e85419be5636,1689
6d71b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,b19d9adf17776284d4a67b529bd276a3b130b647a019e0d4a2e9872efe1baeb7,1745
65e1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,0cc6542141328900b37a651cf76f438a5f32d0cc994d6e936866d55b6594f44c,1862
6a91b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,24698db92debb4a12cc05586b428285f448568b518361fc5b4c76fc9c1d730ef,2096
63f1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,d3f80f535ddf8120f1b0b0a2b974a777e0bad033d1a09586c667e926befe0ca8,2117
74a1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,d074ea18fd2d7b0f9d87559962bb88ffb0860e0796af4a10aebad99a1169b98c,2153
6211b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,8db1e546a69cd974e03b6a0fc10acf1f3b72c91b8450133b21e39ecf07f17636,2216
6fa1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,4bdbe9af599930b7be23868b153ab33d8cc43e7a58124e8de2563aaf02889a0c,2236
6da1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,70782f0d8197c466678af66961d6bf222db22f8ae4119af77b3f3992f08c8a45,2292
6ac1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,79c3ad9b8731f34e9f38e07d0d1c99af61e79ee48f96aa0184b9d013cecacf73,2331
6ae1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,9d79b1b1d9b269731791f2331a0b359eb0b0c0d6dabdeffedecf35a780a62df6,2396
6ad1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,60bc9703276b79d3c363dd4c92f27737496c4ae9d95f1bb2f08d86669ae3b198,2537
6661b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,30f5787fb0f3b65a5f0ec23b204d5ffbb3fcdf3791940d324c5120ad176e5f85,2623
6fb1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,8bdd060721223abc778d1ad971f9172387957043ac5abdb548aec233e3102dd9,2675
6c41b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,89e2bc3a947261cd7614d4565cb2ef8a90cdeac2e8b26f6c105315edbf806b4b,2823
74e1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,505df6df85c66118bc8a097069ef386774355bd7673f80c449166cf161148b11,2852
6201b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,8b12a624824162de1f266f8d4aaabe88a26a7a8458f38237311b771f625aa87b,3022
6d61b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,86d1493c2839c985ab98f5f90d87550672086f827e9257f6392b8cbb71ca0b2a,3023
7541b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,642650be64171db3c15c8d0fd3253473c7412a95df6ddd9c83ad8a321dd1b3f3,3045
6f61b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,b02f486025f9922cebe8c5f3532d62e905625bf35140b8af0b5e4caba88c07f6,3053
71b1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,6dd3044ced6c440754a14be423afec22d396bca5a78d0aa5b585391c3a672de4,3162
6861b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,bb6fc8d5a3de96f593590868651e924280b192661ebf33c0436e88a22fd47940,3435
71d1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,faf762e202d64a9bac88124820254b820910df1a285dd080b3956e838a6a5961,3461
65a1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,1f15f262aa0db124a5f10c6f001394da06d5e33bc2d4c04ac2ef3007ce1ede71,3528
7181b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,6fa6874ab378fda370353ba25a9f8961c7d1af0a22e48f164e8cac9c4680ce87,3545
6ab1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,d858e39591b67ca97f09bd4dea8504a81ff3b5ace80a46f330cfa35e0b7dd93f,3618
7401b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,fa382070fc4e7ba0ae102b9458d02c65f08dbb75d5b272ec0e9b3552adca2cde,3689
6b51b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,87ce4fb387d9e6ecd8a1801e012267625411f6e017284ddf293ca63a905d7305,3748
7451b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,2548cd70b03fdae2eee63f2423040740e1e069262863a2e3e18ea3ea976668c3,3779
6641b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,1e58f390e1ceebd0abe08424f1b8a12d00417da38d2bb0b21f0b610da29ae933,3990
6c31b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,a01cac700d16e0d53629a964f191c1eb2a82750c125ec0377f162222c455ac8c,3991
7411b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,7408a87a7ad516d7a969d364fe261ae973b0426bd63a903cd336fec8a2341b74,4195
6c51b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,7c82597a7c0925a52e46b8d7ab1d2f9821966ba25a8cc73544e9ec82f2792069,4250
71f1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,c07df780378f6f5523563a1837c2d51d83c0333329877383773b0f85d6d6e1cb,4251
6b01b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,f2b0fa39ef5e6bbf08d94b67b2adeadb4e31db58d33d9d571c325360738f96da,4411
60c1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,dbc2c17cf246b1581e9d79e26971c0a7fa33f58406385ae3d26ca0a23c80e792,4451
67e1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,ee61f5f947c28b1cfc048fec2af6da432b16d19ab54669efa2b8754736e0fdde,4484
7191b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,e980df5ac1d34072e4b88091197211b3842c57b9b124762e89b27a35e7e4115a,4504
6f71b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,ec045ee800ce6f9d1e699707091353a8bd1dde0a9614e6218baafbd26f947651,4532
60f1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,07c886e63c506a7356a196146e30e9fb800b84297e96b8cc9a5619e3b6e8168f,4577
61f1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,e959fa3fe449de1a68a0ea4638fdc70cbbe8785d67e01979a498019b901f78e5,4578
61e1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,b2e9fcc7399f63e0a37977cc17252a5ddd2a566ff26308fb332283cc319781f1,4855
74c1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,21fda92274123493bbbd512258d2af21b9742bfee22a958a487f9960120eba0e,4871
7461b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,ecee57dfcbde7127e9adec8d8c15bb5ac7bded0b0f56e21db26973f11a269183,4905
67d1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,98a18f0c592d579386df7b9fa4b3a1c812f98a289774a6f71e2b3426c80cc154,5078
74d1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,e04a8b861478dff80a5027eefb71075b74d0da50ecaba09caccb3e4a0b87c343,5180
65b1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,e1770de887140b296b044a2992bc3961858e8a626d74b8805bc71134eb5cbec2,5191
74f1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,34a5fc42df03cf7e93b31a0ac960aecfeb5e910f81696e45a741587b4eeea03a,5488
6ef1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,8926d984800a38418de5da7156be7fa5f6353de6d1fffbf6e902314db441dac4,5495
60e1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,931c276729e251f3a034fe9f5905735d8fb3fd4c4ea44909d1b334e5eba59044,5520
60b1b207-8bad-43d4-bb62-d37ecb91f432,Nature of Science,fc624ac1e1b1767124ed301af8c76a8d5110b24a28d474a782b9ddc939d2ff88,5585
